,store_name,유동인구_평균_x,차선수_x,cluster,LINK_ID,lat_x,lot_x,유동인구_평균_y,lat_y,lot_y,일자,링크아이디,거리,차선수_y,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
171,송파위례,34098.0,0.0,4,1230230000.0,37.478264,127.14406699999998,34098.0,37.478264,127.14406699999998,20210715.5,1230230000.0,234.0,0.0,22.682499999999997,23.029999999999998,22.73,17.33,18.565,13.520000000000001,14.8475,17.677500000000002,16.66,14.6725,17.240000000000002,15.087499999999999,16.37,16.0175,16.692500000000003,16.925,14.8775,15.455,17.34,17.279999999999998,16.4625,15.337500000000002,18.01,20.740000000000002
173,숙대,20780.0,1.0,4,1020018500.0,37.54460479,126.96722520000002,20780.0,37.54460479,126.96722520000002,20210715.5,1020018500.0,627.0,1.0,21.300000000000004,25.262500000000003,25.267500000000002,24.7525,25.61,22.4825,21.125,18.82,16.1225,14.6525,13.975000000000001,15.222499999999998,13.532499999999999,13.099999999999998,11.669999999999998,11.455,11.864999999999998,12.315000000000001,11.344999999999999,12.395,14.41,15.3325,17.2825,18.730000000000004
198,아현역,35527.0,0.0,4,1130019501.0,37.558421,126.95634900000002,35527.0,37.558421,126.95634900000002,20210715.5,1130019501.0,554.0,0.0,28.13,24.205,28.9575,31.3375,25.085,24.4925,20.799999999999997,18.747500000000002,18.002499999999998,16.192500000000003,16.377499999999998,17.33,17.2675,16.15,17.93,16.9775,15.405000000000001,17.872500000000002,21.862499999999997,20.47,21.3125,29.232499999999998,24.1175,23.48
228,올림픽공원북2문,24938.0,1.0,4,1230034000.0,37.5241832,127.1286775,24938.0,37.5241832,127.1286775,20210715.5,1230034000.0,345.0,1.0,22.815,23.785,23.6425,24.8325,21.7925,24.58,22.185,19.7,16.5575,14.635000000000002,15.9925,16.415,16.009999999999998,17.4575,17.0075,16.2725,15.5925,15.4225,14.6425,16.744999999999997,17.169999999999998,18.249999999999996,18.955000000000002,22.3075
232,외대,21953.0,1.0,4,1050020100.0,37.59575188,127.0614002,21953.0,37.59575188,127.0614002,20210715.5,1050020100.0,437.0,1.0,19.635,21.645,26.240000000000002,24.824999999999996,23.645,23.155,23.917499999999997,21.199999999999996,20.979999999999997,21.052500000000002,21.1875,20.332499999999996,19.2575,20.33,20.335,18.3675,17.675,19.2225,19.512500000000003,20.2175,19.547499999999996,19.150000000000002,18.245,19.7625
235,은평구청입구,27437.0,0.0,4,1110008106.0,37.601042,126.926789,27437.0,37.601042,126.926789,20210715.5,1110008106.0,594.0,0.0,24.3825,26.0,24.662499999999998,27.6525,25.2725,25.419999999999998,22.54,21.3175,19.1425,19.4425,19.2225,19.707499999999996,19.4725,20.835,19.235,19.405,19.055,18.145000000000003,17.735000000000003,18.625,17.9375,19.7875,20.8875,21.2325
251,장위뉴타운,7700.0,0.0,4,1070020769.6666666,37.61795690000001,127.05153569999999,7700.0,37.61795690000001,127.05153569999999,20210715.5,1070020769.6666666,364.3333333333333,0.0,20.898333333333333,18.345833333333335,19.706666666666663,19.815833333333334,23.45166666666667,16.953333333333337,13.299999999999999,12.593333333333332,12.699999999999998,13.184166666666668,13.51,12.223333333333334,12.633333333333335,12.364166666666668,11.843333333333334,12.411666666666669,12.068333333333335,12.819166666666666,12.305,12.304166666666667,12.73833333333333,12.820833333333335,13.469166666666665,15.370000000000003
259,중구저동,28483.0,1.0,4,1010009700.0,37.5643686,126.9903382,28483.0,37.5643686,126.9903382,20210715.5,1010009700.0,261.0,1.0,21.187499999999996,24.6525,25.0275,23.24,23.82,21.297500000000003,18.9425,18.4175,15.075,16.0625,14.6625,16.405,14.69,16.4225,14.48,14.427500000000002,12.6325,14.752500000000001,16.7725,19.305,20.122500000000002,18.0025,16.6175,19.87
260,중앙대,30536.0,0.0,4,1190003704.0,37.506933,126.958125,30536.0,37.506933,126.958125,20210715.5,1190003704.0,303.0,0.0,27.0975,30.427500000000002,29.395000000000003,28.6175,28.852499999999996,24.612499999999997,22.8775,19.7175,17.5625,17.3325,18.072499999999998,18.692500000000003,18.365000000000002,17.8075,17.2925,16.36,17.215,17.9525,16.785000000000004,16.865000000000002,20.085,19.939999999999998,20.0,21.332500000000003
274,포포인츠명동,28483.0,1.0,4,1010012900.0,37.5657211,126.9893426,28483.0,37.5657211,126.9893426,20210715.5,1010012900.0,154.0,1.0,21.6175,24.935000000000002,18.09,21.642500000000002,21.63,19.205000000000002,17.3025,12.577499999999999,15.132499999999999,13.57,12.935,12.3625,13.055,11.675,12.174999999999999,12.4925,14.0175,12.7075,10.5325,15.740000000000002,14.2775,14.919999999999998,16.3975,17.6525
282,홍대삼거리,25350.0,1.0,4,1130013166.6666667,37.55026600000001,126.92317899999996,25350.0,37.55026600000001,126.92317899999996,20210715.5,1130013166.6666667,329.0,1.0,20.534166666666668,20.14,21.365,22.460000000000004,24.9675,24.065833333333334,19.9025,18.309166666666666,17.316666666666663,17.343333333333337,16.966666666666665,16.915833333333335,16.99,15.839166666666666,14.770000000000001,15.051666666666668,15.270833333333334,15.2475,14.156666666666666,14.70583333333333,16.651666666666667,17.3075,17.673333333333332,19.544166666666666
