,LINK_ID,store_name,store_addr,lat_x,lot_x,도로_x,layer,path,지역,구로구,동,도로_y,유동인구_평균,lat_y,lot_y
158,1130003700,홍대공항철도역,서울특별시 마포구 양화로 178 (동교동)1522-3232,37.557491,126.925146,양화로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,양화로,62256,37.557491,126.925146
159,1130003800,홍대공항철도역,서울특별시 마포구 양화로 178 (동교동)1522-3232,37.557491,126.925146,양화로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,양화로,62256,37.557491,126.925146
160,1130009000,마포염리,서울특별시 마포구 독막로 311 (염리동)1522-3232,37.543876,126.94768,독막로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,염리동,독막로,13491,37.543876,126.94768
161,1130013500,서강광흥창역,서울특별시 마포구 서강로 69 (창전동)1522-3232,37.549377,126.931661,서강로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서강동,서강로,25350,37.549377,126.931661
162,1130014100,합정,"서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-21522-3232",37.54963,126.912999,월드컵로1길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,합정동,월드컵로1길,21235,37.54963,126.912999
163,1130012800,서강대흥역,서울특별시 마포구 백범로 89-5 (대흥동)1522-3232,37.548178,126.941576,백범로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,대흥동,백범로,20883,37.548178,126.941576
164,1130002500,서교동사거리,서울특별시 마포구 양화로 105 (서교동)1522-3232,37.553376,126.918564,양화로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,양화로,62256,37.553376,126.918564
165,1130013200,상수역,서울특별시 마포구 독막로 88 (상수동)1522-3232,37.5474817,126.9232158,독막로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서강동,독막로,25350,37.5474817,126.9232158
166,1130012300,상수역,서울특별시 마포구 독막로 88 (상수동)1522-3232,37.5474817,126.9232158,독막로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서강동,독막로,25350,37.5474817,126.9232158
167,1020016200,공덕오거리,서울특별시 마포구 마포대로 86 (도화동) 창강빌딩1522-3232,37.5424641,126.9505773,마포대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,도화동,마포대로,20724,37.5424641,126.9505773
168,1130001200,공덕오거리,서울특별시 마포구 마포대로 86 (도화동) 창강빌딩1522-3232,37.5424641,126.9505773,마포대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,도화동,마포대로,20724,37.5424641,126.9505773
169,1130002200,서교,서울특별시 마포구 양화로 78 (서교동) 서교빌딩 1층1522-3232,37.551385,126.9169208,양화로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,양화로,62256,37.551385,126.9169208
170,1130015000,서강대,서울특별시 마포구 백범로 23 (신수동)1522-3232,37.5524584,126.9378262,백범로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,신수동,백범로,18567,37.5524584,126.9378262
171,1130003700,홍대역,"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)1522-3232",37.557175,126.923654,양화로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,양화로,62256,37.557175,126.923654
172,1130003800,홍대역,"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)1522-3232",37.557175,126.923654,양화로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,양화로,62256,37.557175,126.923654
173,1130018600,동교,"서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)1522-3232",37.556928,126.919819,월드컵북로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,월드컵북로,62256,37.556928,126.919819
174,1130001800,애오개역,"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)1522-3232",37.55218737,126.9555203,마포대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,아현동,마포대로,26391,37.55218737,126.9555203
175,1130026500,상암DMC,"서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)1522-3232",37.577623,126.890684,월드컵북로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,상암동,월드컵북로,46250,37.577623,126.890684
176,1130000500,마포일진빌딩,"서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)1522-3232",37.54043451,126.9463168,마포대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,도화동,마포대로,20724,37.54043451,126.9463168
177,1130000500,마포아크로,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워1522-3232,37.54145556,126.948819,마포대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,도화동,마포대로,20724,37.54145556,126.948819
178,1130000600,마포아크로,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워1522-3232,37.54145556,126.948819,마포대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,도화동,마포대로,20724,37.54145556,126.948819
179,1130013200,홍대삼거리,서울특별시 마포구 와우산로 64 (상수동)1522-3232,37.550266,126.923179,와우산로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서강동,와우산로,25350,37.550266,126.923179
180,1130017600,망원역,서울특별시 마포구 월드컵로 74 (서교동)1522-3232,37.555829,126.910637,월드컵로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,월드컵로,62256,37.555829,126.910637
181,1130008500,마포이마트,서울특별시 마포구 백범로 212 (신공덕동) 마포이마트1522-3232,37.542421,126.953341,백범로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,도화동,백범로,20724,37.542421,126.953341
182,1130003700,홍대역8번출구,서울특별시 마포구 양화로 166 (동교동)1522-3232,37.5567435,126.9241665,양화로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,양화로,62256,37.5567435,126.9241665
183,1130003800,홍대역8번출구,서울특별시 마포구 양화로 166 (동교동)1522-3232,37.5567435,126.9241665,양화로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,마포구,서교동,양화로,62256,37.5567435,126.9241665
184,1120008100,가재울뉴타운,서울특별시 서대문구 가재울미래로 2 1522-3232,37.5749841,126.9164441,가재울미래로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,남가좌2동,가재울미래로,20391,37.5749841,126.9164441
185,1120009100,남가좌사거리,"서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)1522-3232",37.577386,126.920815,거북골로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,남가좌2동,거북골로,20391,37.577386,126.920815
186,1120005300,연희동,서울특별시 서대문구 연희로 97 (연희동)1522-3232,37.566702,126.930475,연희로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,연희동,연희로,37606,37.566702,126.930475
187,1130019501,아현역,"서울특별시 서대문구 신촌로35길 10 (북아현동, E편한세상신촌 4단지)1522-3232",37.558421,126.956349,신촌로35길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,북아현동,신촌로35길,35527,37.558421,126.956349
188,1120013300,홍제역,서울특별시 서대문구 통일로 451 (홍제동)1522-3232,37.588658,126.943864,통일로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,홍제3동,통일로,15845,37.588658,126.943864
189,1120007200,연희DT,서울특별시 서대문구 연희로 144 (연희동)1522-3232,37.5702143,126.9339777,연희로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,연희동,연희로,37606,37.5702143,126.9339777
190,1120004300,연세종합관,"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)1522-3232",37.56177145,126.9414708,연세로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,신촌동,연세로,47972,37.56177145,126.9414708
191,1120004900,연대동문,서울특별시 서대문구 성산로 565 (대신동)1522-3232,37.566385,126.946273,성산로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,신촌동,성산로,47972,37.566385,126.946273
192,1120004100,충정타워,"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)1522-3232",37.559869,126.96411,서소문로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서대문구,충현동,서소문로,36689,37.559869,126.96411
193,1210011900,방배로,서울특별시 서초구 방배로 52 (방배동)1522-3232,37.4793434,126.9994968,방배로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배3동,방배로,19793,37.4793434,126.9994968
194,1210015700,방배다이치빌딩,서울특별시 서초구 방배로 114 (방배동)1522-3232,37.484329,126.995872,방배로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배1동,방배로,21403,37.484329,126.995872
195,1210015400,서초구청,서울특별시 서초구 남부순환로 2557 (서초동)1522-3232,37.484206,127.030103,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초2동,남부순환로,41879,37.484206,127.030103
196,1210015300,서초구청,서울특별시 서초구 남부순환로 2557 (서초동)1522-3232,37.484206,127.030103,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초2동,남부순환로,41879,37.484206,127.030103
197,1220021000,서초우성사거리,서울특별시 서초구 강남대로 343 (서초동)1522-3232,37.493545,127.02943,강남대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초2동,강남대로,41879,37.493545,127.02943
198,1210016200,이수역사거리,"서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)1522-3232",37.48585,126.983027,서초대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배4동,서초대로,25146,37.48585,126.983027
199,1220030700,강남대로신사,서울특별시 서초구 강남대로 595 (잠원동)1522-3232,37.51489,127.019469,강남대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,잠원동,강남대로,34063,37.51489,127.019469
200,1220030600,강남대로신사,서울특별시 서초구 강남대로 595 (잠원동)1522-3232,37.51489,127.019469,강남대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,잠원동,강남대로,34063,37.51489,127.019469
201,1220027800,강남대로논현R,서울특별시 서초구 강남대로85길 5 (반포동)1522-3232,37.507413,127.022568,강남대로85길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,반포1동,강남대로85길,33095,37.507413,127.022568
202,1210018900,방배,서울특별시 서초구 방배로 2111522-3232,37.491914,126.9904974,방배로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배4동,방배로,25146,37.491914,126.9904974
203,1210018800,방배,서울특별시 서초구 방배로 2111522-3232,37.491914,126.9904974,방배로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배4동,방배로,25146,37.491914,126.9904974
204,1210020300,서초법원,서울특별시 서초구 서초대로 274 (서초동)1522-3232,37.49297,127.011875,서초대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초3동,서초대로,64170,37.49297,127.011875
205,1210021000,교대역,서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩1522-3232,37.494207,127.01394,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초1동,서초중앙로,31186,37.494207,127.01394
206,1210022500,교대역,서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩1522-3232,37.494207,127.01394,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초1동,서초중앙로,31186,37.494207,127.01394
207,1210022400,교대역,서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩1522-3232,37.494207,127.01394,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초1동,서초중앙로,31186,37.494207,127.01394
208,1210013700,양재역,서울특별시 서초구 강남대로 202 (양재동) 모산빌딩1522-3232,37.4820475,127.0367682,강남대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,양재1동,강남대로,50429,37.4820475,127.0367682
209,1210018900,내방역,서울특별시 서초구 방배로 184 (방배동) 대풍빌딩1522-3232,37.490004,126.992455,방배로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배4동,방배로,25146,37.490004,126.992455
210,1210018800,내방역,서울특별시 서초구 방배로 184 (방배동) 대풍빌딩1522-3232,37.490004,126.992455,방배로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배4동,방배로,25146,37.490004,126.992455
211,1210012400,서울아트센터,서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩1522-3232,37.480866,127.012368,남부순환로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초3동,남부순환로,64170,37.480866,127.012368
212,1210022500,서초중앙로,서울특별시 서초구 서초중앙로 2251522-3232,37.501691,127.01152,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,반포4동,서초중앙로,40479,37.501691,127.01152
213,1210022400,서초중앙로,서울특별시 서초구 서초중앙로 2251522-3232,37.501691,127.01152,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,반포4동,서초중앙로,40479,37.501691,127.01152
214,1210015700,방배역,서울특별시 서초구 방배로 84 (방배동)1522-3232,37.48200755,126.9976438,방배로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배1동,방배로,21403,37.48200755,126.9976438
215,1210013800,방배역,서울특별시 서초구 방배로 84 (방배동)1522-3232,37.48200755,126.9976438,방배로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,방배1동,방배로,21403,37.48200755,126.9976438
216,1210017100,남부터미널,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)1522-3232",37.48467334,127.0169464,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초1동,서초중앙로,31186,37.48467334,127.0169464
217,1210015100,남부터미널,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)1522-3232",37.48467334,127.0169464,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초1동,서초중앙로,31186,37.48467334,127.0169464
218,1210019500,교대,서울특별시 서초구 서초중앙로 118 (서초동)1522-3232,37.4923611,127.0142207,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초1동,서초중앙로,31186,37.4923611,127.0142207
219,1220027900,신논현역,서울특별시 서초구 강남대로 483 (반포동) 청호빌딩1522-3232,37.50529,127.023636,강남대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,반포1동,강남대로,33095,37.50529,127.023636
220,1220027800,신논현역,서울특별시 서초구 강남대로 483 (반포동) 청호빌딩1522-3232,37.50529,127.023636,강남대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,반포1동,강남대로,33095,37.50529,127.023636
221,1220009000,영동2교,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)1522-3232",37.48203954,127.0425748,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,양재1동,논현로,50429,37.48203954,127.0425748
222,1220007600,영동2교,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)1522-3232",37.48203954,127.0425748,논현로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,양재1동,논현로,50429,37.48203954,127.0425748
223,1210015900,남부터미널2,서울특별시 서초구 효령로 274 (서초동)1522-3232,37.48436736,127.0142192,효령로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초3동,효령로,64170,37.48436736,127.0142192
224,1210022200,몬테소리,서울특별시 서초구 강남대로 399 (서초동)1522-3232,37.4982695,127.026865,강남대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초4동,강남대로,41208,37.4982695,127.026865
225,1220025000,몬테소리,서울특별시 서초구 강남대로 399 (서초동)1522-3232,37.4982695,127.026865,강남대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초4동,강남대로,41208,37.4982695,127.026865
226,1210013400,예술의전당,"서울특별시 서초구 남부순환로323길 1, 1층 (서초동)1522-3232",37.48115265,127.0134724,남부순환로323길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초3동,남부순환로323길,64170,37.48115265,127.0134724
227,1210022500,교대법원,서울특별시 서초구 서초중앙로 164 (서초동)1522-3232,37.496329,127.013336,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초4동,서초중앙로,41208,37.496329,127.013336
228,1210022400,교대법원,서울특별시 서초구 서초중앙로 164 (서초동)1522-3232,37.496329,127.013336,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초4동,서초중앙로,41208,37.496329,127.013336
229,1210017100,서초동,"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)1522-3232",37.485941,127.021525,남부순환로339길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초1동,남부순환로339길,31186,37.485941,127.021525
230,1210016700,서울교대,"서울특별시 서초구 서초중앙로 64, 1층 (서초동)1522-3232",37.487397,127.015134,서초중앙로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초1동,서초중앙로,31186,37.487397,127.015134
231,1210019000,서이초교사거리,서울특별시 서초구 사임당로 143 (서초동)1522-3232,37.4918146,127.0252252,사임당로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,서초구,서초2동,사임당로,41879,37.4918146,127.0252252
232,1070018300,미아이마트,서울특별시 성북구 도봉로 17 1522-3232,37.610678,127.029921,도봉로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,성북구,길음2동,도봉로,16027,37.610678,127.029921
233,1070018400,미아이마트,서울특별시 성북구 도봉로 17 1522-3232,37.610678,127.029921,도봉로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,성북구,길음2동,도봉로,16027,37.610678,127.029921
234,1070007600,종암DT,서울특별시 성북구 종암로 17 (종암동)1522-3232,37.5919525,127.0360401,종암로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,성북구,종암동,종암로,39291,37.5919525,127.0360401
235,1070007500,종암DT,서울특별시 성북구 종암로 17 (종암동)1522-3232,37.5919525,127.0360401,종암로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,성북구,종암동,종암로,39291,37.5919525,127.0360401
236,1070010400,종암,서울특별시 성북구 종암로 122 (종암동)1522-3232,37.601095,127.033847,종암로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,성북구,종암동,종암로,39291,37.601095,127.033847
237,1070020803,장위뉴타운,서울특별시 성북구 장월로38길 4 (장위동)1522-3232,37.6179569,127.0515357,장월로38길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,성북구,장위3동,장월로38길,7700,37.6179569,127.0515357
238,1070020703,장위뉴타운,서울특별시 성북구 장월로38길 4 (장위동)1522-3232,37.6179569,127.0515357,장월로38길,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,성북구,장위3동,장월로38길,7700,37.6179569,127.0515357
239,1230024300,송파나루역DT,서울특별시 송파구 오금로 142 (송파동)1522-3232,37.510793,127.1102658,오금로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,송파1동,오금로,29578,37.510793,127.1102658
240,1230027300,잠실시그마타워,서울특별시 송파구 올림픽로 289 (신천동)1522-3232,37.514567,127.102493,올림픽로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,잠실6동,올림픽로,37001,37.514567,127.102493
241,1230011900,송파개롱역,서울특별시 송파구 오금로 420 (가락동)1522-3232,37.496956,127.13652,오금로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,가락2동,오금로,28576,37.496956,127.13652
242,1230230000,송파위례,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)1522-3232",37.478264,127.144067,위례광장로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,장지동,위례광장로,34098,37.478264,127.144067
243,1230020000,송파방이DT,서울특별시 송파구 오금로 241 (방이동)1522-3232,37.506564,127.120495,오금로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,방이1동,오금로,18752,37.506564,127.120495
244,1230028000,송파구청,서울특별시 송파구 오금로 87 (방이동)1522-3232,37.514573,127.107404,오금로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,방이2동,오금로,33071,37.514573,127.107404
245,1230016300,송파사거리,서울특별시 송파구 송파대로 386 (송파동)1522-3232,37.5022788,127.1103904,송파대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,송파1동,송파대로,29578,37.5022788,127.1103904
246,1230020100,석촌서호,서울특별시 송파구 석촌호수로 176 (삼전동)1522-3232,37.5063929,127.0964684,석촌호수로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,삼전동,석촌호수로,31091,37.5063929,127.0964684
247,1230008300,올림픽훼미리,서울특별시 송파구 중대로 68 (문정동)1522-3232,37.491626,127.116308,중대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,문정2동,중대로,40430,37.491626,127.116308
248,1230008400,올림픽훼미리,서울특별시 송파구 중대로 68 (문정동)1522-3232,37.491626,127.116308,중대로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,문정2동,중대로,40430,37.491626,127.116308
249,1230023400,방이역,"서울특별시 송파구 마천로 53, 1~2층 (오금동)1522-3232",37.508666,127.126569,마천로,50m제거,G:/내 드라이브/2021 공공빅데이터 청년인턴/프로젝트/데이터/starbucks_50_rm/50m제거.shp,서울,송파구,오금동,마천로,38011,37.508666,127.126569
