LINK_ID,X,Y
1130020000,192208.773064,451759.634475
1130021800,192208.740887,451759.678872
1130021800,192194.556549,451779.062502
1130021800,192180.372211,451798.446133
1130021800,192161.459761,451824.290974
1130025600,191064.311145,452659.796845
1130025600,190893.207148,452784.814305
1130025600,190722.10315,452909.831765
1130025600,190493.964487,453076.521711
3201507300,189285.081952,453964.112005
3201507300,189301.360032,453954.768816
3201507300,189406.918907,453872.475566
3201507300,189574.018498,453749.705125
1130027700,189833.762285,453556.237155
1130027700,189982.179811,453445.020258
1130027700,190130.597337,453333.803362
1130027700,190328.487371,453185.514166
1130025500,190486.885029,453066.832476
1130025500,190657.989027,452941.815016
1130025500,190829.093024,452816.797556
1130025500,191057.231687,452650.10761
1130019900,192199.02463,451752.63676
1130019900,192318.830756,451585.736259
1130019900,192438.636882,451418.835758
1130019900,192598.378383,451196.301757
1130018500,192598.378602,451196.301453
1130018500,192819.60933,450888.148154
1130018500,192976.425154,450721.445762
1130016900,192976.425246,450721.445664
1130016900,193002.201702,450694.045346
1130016900,193027.978158,450666.645028
1130016900,193062.346766,450630.111271
1130026600,190494.022507,453076.478781
1130026600,190446.52069,453112.070353
1130026600,190399.018872,453147.661926
1130026600,190335.683115,453195.117357
1130027800,190335.683361,453195.117173
1130027800,190187.266021,453306.33393
1130027800,190038.84868,453417.550688
1130027800,189840.958893,453565.839698
1130028400,189840.958893,453565.839698
1130028400,189763.909542,453623.584187
1130028400,189686.860191,453681.328676
1130028400,189584.127723,453758.321327
1130028300,189576.931116,453748.718784
1130028300,189653.980466,453690.974295
1130028300,189731.029817,453633.229807
1130028300,189833.762285,453556.237155
1130026500,190328.487617,453185.513982
1130026500,190375.989435,453149.922409
1130026500,190423.491253,453114.330836
1130026500,190486.827009,453066.875406
1130021700,192151.775681,451817.204465
1130021700,192165.960019,451797.820835
1130021700,192180.144357,451778.437204
1130021700,192199.056807,451752.592364
1020006700,199226.921523,447810.230117
1020006700,199271.124779,447744.495376
1020006700,199358.082873,447642.963449
1020006700,199404.02251,447622.529956
1020006700,199531.8456,447573.849923
1020006800,200084.346419,447414.50644
1020006800,199908.588036,447407.636014
1020006800,199755.14364,447396.409834
1020006800,199735.553402,447406.354189
1020006800,199567.084572,447560.946913
1100020700,207332.578131,460509.070732
1100020700,207346.621553,460339.560388
1100020700,207346.999706,460320.482227
1100020700,207342.269854,460293.807403
1100020700,207326.95691,460229.206655
1100017900,207237.884456,459845.659804
1100017900,207235.799756,459843.43259
1100017900,207087.890631,459710.347849
1100017900,207058.527114,459694.245275
1100018000,207074.629688,459676.721886
1100018000,207093.573892,459703.717377
1100018000,207242.31122,459836.747321
1100018000,207244.574379,459839.165194
1100020800,207244.574379,459839.165194
1100020800,207272.620821,459869.128945
1100020800,207291.957509,459902.265497
1100020800,207308.756977,459944.625202
1100020800,207318.317343,459980.337049
1100027300,206430.205688,461317.071472
1100027300,206517.945982,461235.935758
1100027300,206533.80362,461230.020605
1100027300,206557.733236,461228.559442
1100027300,206772.198546,461223.186281
1100027100,206772.198765,461223.186276
1100027100,206888.875304,461220.267347
1100027100,207005.551843,461217.348419
1100027100,207161.120562,461213.456515
1100026300,207155.337256,461220.346387
1100026300,207142.541414,461135.207596
1100026300,207129.745571,461050.068805
1100026300,207112.684448,460936.550417
1100024500,207112.684455,460936.55046
1100024500,207096.185688,460826.779144
1100024500,207097.570139,460808.986802
1100024500,207110.63012,460797.678961
1100024500,207173.756545,460755.699532
1100022500,207238.735525,460673.466707
1100022500,207243.807588,460655.927847
1100022500,207259.570424,460630.701914
1100022500,207297.792429,460587.422706
1100022500,207315.739386,460552.950804
1100022600,207344.169882,460511.688098
1100022600,207326.712052,460557.860746
1100022600,207307.758513,460594.266056
1100022600,207269.221447,460637.902012
1100022600,207254.870554,460660.868353
1100024600,207250.263171,460676.800379
1100024600,207243.947583,460698.639372
1100024600,207231.036606,460719.908809
1100024600,207181.153511,460765.191666
1100024600,207117.909217,460807.249478
1100026400,207124.551172,460934.766921
1100026400,207137.347015,461019.905712
1100026400,207150.142857,461105.044502
1100026400,207167.203981,461218.56289
1100027200,207161.420675,461225.452762
1100027200,207044.744136,461228.37169
1100027200,206928.067597,461231.290618
1100027200,206772.498878,461235.182522
1100027400,206772.499097,461235.182517
1100027400,206558.249362,461240.550277
1100027400,206536.321019,461241.88924
1100027400,206524.356344,461246.352256
1100027400,206438.35289,461325.88187
1110015400,193999.451069,459375.462735
1110015400,193960.206376,459391.3088
1110015400,193935.468316,459397.313231
1110015400,193908.449046,459400.730856
1110015400,193211.776125,459401.745228
1110015300,192682.029201,459432.827172
1110015300,193013.823687,459449.182054
1110015300,193040.386444,459447.786983
1110015300,193066.193482,459441.365266
1110015300,193087.400425,459433.529118
1020018500,196785.192079,449492.529722
1020018500,196835.603882,449504.984791
1020018500,196880.666497,449513.386212
1020018500,196903.868262,449515.198697
1020018500,196945.138468,449510.55539
1020018600,197402.047417,449493.006385
1020018600,197191.853393,449470.407805
1020018600,197164.602206,449469.504402
1020018600,196947.113064,449517.70439
1020018600,196904.073651,449522.54675
1050017100,205132.43798,454514.950776
1050017100,204970.523358,454491.04913
1050017100,204942.869908,454507.180435
1050017200,204936.82342,454496.815109
1050017200,204968.112233,454478.563159
1050017200,205134.190414,454503.079425
1050018000,204942.993881,454507.106101
1050018000,204921.785388,454520.172552
1050018000,204780.541719,454572.145085
1050018000,204764.252705,454581.033025
1050018000,204676.380688,454661.037728
1050018700,204613.736833,454672.750157
1050018700,204599.167196,454655.313929
1050018700,204581.643083,454646.99164
1050018700,204563.512711,454646.981646
1050018700,204533.862527,454655.347908
1050018500,203755.285447,454653.680951
1050018500,203726.207329,454649.840854
1050018500,203650.168948,454643.68738
1050018500,203570.611437,454641.766319
1050018500,203466.834922,454639.918116
1050018300,203466.986693,454639.918899
1050018300,203358.184968,454640.7337
1050018300,203212.53667,454638.721088
1050018400,203212.702474,454626.722233
1050018400,203358.222942,454628.733079
1050018400,203466.89683,454627.919235
1050018600,203467.048601,454627.920018
1050018600,203570.863118,454629.768899
1050018600,203650.798264,454631.699078
1050018600,203727.477662,454637.904427
1050018600,203756.856543,454641.784243
1050018800,203758.237639,454642.137452
1050018800,203796.011835,454656.764994
1050018800,203843.189874,454676.082747
1050018800,203871.863517,454684.763788
1050018800,203904.631686,454685.69427
1050017900,204618.840967,454662.923771
1050017900,204632.34894,454664.053212
1050017900,204648.927606,454660.15654
1050017900,204669.727156,454650.866905
1050017900,204757.23972,454571.189473
1050020100,205318.257743,455208.215142
1050020100,205620.505813,455033.001253
1050020100,205646.616338,455020.476307
1050020100,205681.368052,455008.504385
1050020100,205702.162003,455002.83536
1050020200,205705.318348,455014.412816
1050020200,205684.904305,455019.978267
1050020200,205651.180843,455031.595957
1050020200,205626.11854,455043.618083
1050020200,205324.276046,455218.596857
1050019700,205702.162142,455002.835323
1050019700,205807.429145,454974.139243
1050019700,205912.696148,454945.443163
1050019700,206053.052152,454907.181724
1050019800,206056.208219,454918.759255
1050019800,205950.941216,454947.455335
1050019800,205845.674213,454976.151415
1050019800,205705.318209,455014.412854
1170006000,191417.696658,441270.580344
1170006000,191194.243339,441329.97724
1170006000,190993.135665,441343.420402
1170007200,190993.404517,441343.396346
1170007200,190955.016164,441347.703716
1170007200,190899.645385,441359.88953
1170007200,190857.579475,441376.146457
1170007200,190838.799666,441387.049015
1170007100,190253.27491,442216.634341
1170007100,190273.732778,442196.190135
1170007100,190548.299651,441798.854719
1170007100,190795.995132,441411.071774
1170007100,190813.591965,441391.89483
1170005900,190992.335304,441331.447123
1170005900,191192.283598,441318.081459
1170005900,191414.613946,441258.983065
1150019800,186165.086746,452791.541502
1150019800,186153.308586,452773.918737
1150019800,186160.866633,452760.466127
1150019800,186165.086746,452747.422143
1150019800,186166.237685,452731.308986
1150008600,186075.199772,448798.414448
1150008600,186154.423093,448638.247091
1150008600,186275.978025,448391.408864
1150008600,186353.993621,448229.899929
1150008700,186364.799042,448235.1194
1150008700,186286.763616,448396.669387
1150008700,186165.183895,448643.557951
1150008700,186085.95591,448803.73474
1150018600,186019.712471,452394.307379
1150018600,185992.104091,452222.219812
1150018600,185972.590801,452113.500947
1150017000,185972.58792,452113.484766
1150017000,185943.324901,451947.836753
1150017000,185933.640957,451905.848074
1150017000,185888.807466,451737.503991
1150017000,185837.163371,451536.326688
1150014200,185837.169108,451536.348861
1150014200,185757.179634,451229.619605
1150014200,185701.316597,451018.451333
1150012400,185701.303299,451018.400155
1150012400,185686.488802,450960.334786
1150012400,185644.158928,450796.675824
1150012400,185594.362542,450603.068727
1150011200,185594.352334,450603.028461
1150011200,185533.470389,450359.34001
1150011200,185532.024674,450258.793794
1150011200,185530.768781,450020.560443
1150011200,185529.620218,449841.01733
1150010200,185529.620466,449840.912289
1150010200,185531.073545,449710.129302
1150010200,185534.442818,449678.403873
1150010200,185541.652828,449642.392644
1150010200,185553.160687,449606.853219
1150009600,185895.543412,449136.376602
1150009600,185922.84467,449089.903026
1150009600,185950.145929,449043.42945
1150009600,185986.547607,448981.464681
1150009400,185986.321178,448981.888043
1150009400,186012.97824,448926.859277
1150009400,186039.635301,448871.830512
1150009400,186075.17805,448798.458824
1150008000,186354.01385,448229.858459
1150008000,186413.470488,448109.149493
1150008000,186508.191532,447909.907783
1140026300,186508.084762,447910.145557
1140026300,186541.193823,447831.908669
1140026300,186636.747336,447608.849227
1140026400,186647.777853,447613.574446
1140026400,186552.234714,447836.609671
1140026400,186519.13592,447914.822296
1150008100,186519.029149,447915.06007
1150008100,186424.2723,448114.377094
1150008100,186364.778813,448235.16087
1150009500,186085.977633,448803.690364
1150009500,186059.320571,448858.719129
1150009500,186032.66351,448913.747895
1150009500,185997.120761,448987.119582
1150009700,185996.894332,448987.542944
1150009700,185969.593073,449034.01652
1150009700,185942.291815,449080.490097
1150009700,185905.890137,449142.454865
1150010300,185905.496712,449143.042328
1150010300,185850.482774,449215.552006
1150010300,185693.506758,449412.860282
1150010300,185615.763251,449512.954453
1150010300,185578.368703,449580.545991
1150011300,185541.619973,449840.940566
1150011300,185542.768578,450020.490432
1150011300,185544.024219,450258.675899
1150011300,185545.449182,450357.778801
1150011300,185605.994495,450600.11984
1150012500,185605.984287,450600.079575
1150012500,185655.77865,450793.678808
1150012500,185698.111441,450957.349045
1150012500,185712.930825,451015.433568
1150014300,185712.917527,451015.382391
1150014300,185768.785963,451226.571069
1150014300,185848.780763,451533.32075
1150017100,185848.7865,451533.342922
1150017100,185900.417174,451734.467945
1150017100,185945.288678,451902.954758
1150017100,185955.087829,451945.442965
1150017100,185984.404944,452111.397196
1150018700,185984.402062,452111.381015
1150018700,186003.934979,452220.209235
1150018700,186031.560958,452392.4065
1150019900,186031.56121,452392.40807
1150019900,186049.322635,452503.3058
1150019900,186059.880732,452533.751027
1150019900,186083.405212,452568.882514
1150019900,186172.152841,452690.289078
1230011000,212772.483224,443740.353311
1230011000,212830.53338,443905.3754
1230011000,212888.583537,444070.397489
1230011000,212965.983746,444290.426941
1230014000,212965.963759,444290.371008
1230014000,213077.701389,444598.242591
1230014000,213091.479154,444634.401558
1230014000,213113.526341,444681.025111
1230013900,213102.6781,444686.15499
1230013900,213080.431607,444639.109962
1230013900,213066.453874,444602.426191
1230013900,212954.683702,444294.464945
1230010900,212954.663714,444294.409011
1230010900,212896.613558,444129.386922
1230010900,212838.563401,443964.364833
1230010900,212761.163192,443744.335381
1030013000,202236.70793,450320.966797
1030013000,202222.476679,450375.264234
1030013000,202203.790893,450414.992547
1030013000,202191.497109,450441.17859
1030013000,202183.868865,450463.060685
1030015600,202197.907833,450687.007899
1030015600,202197.884057,450709.395143
1030015600,202194.06085,450849.221951
1030015600,202186.13714,450876.566147
1030015600,202173.231331,450900.622345
1010015600,202091.365028,451739.737203
1010015600,202088.897666,451829.865617
1010015600,202086.430304,451919.994031
1010015600,202083.140489,452040.165249
1010019400,202083.140368,452040.169597
1010019400,202079.521942,452168.932503
1010019400,202075.903515,452297.695409
1010019400,202071.078946,452469.379284
1010020200,202071.078182,452469.404574
1010020200,202066.957094,452596.90434
1010020200,202062.836006,452724.404107
1010020200,202057.341221,452894.403795
1010019300,202059.083681,452469.042199
1010019300,202062.702108,452340.279293
1010019300,202066.320535,452211.516387
1010019300,202071.145104,452039.832512
1010015500,202071.144983,452039.836859
1010015500,202073.612345,451949.708445
1010015500,202076.079706,451859.580032
1010015500,202079.369522,451739.408813
1030015500,202079.992557,451736.906099
1030015500,202103.193239,451690.148929
1030015500,202136.016156,451635.358829
1030015500,202142.72285,451610.552125
1030015500,202142.03017,451588.177235
1030012900,202185.935586,450687.577912
1030012900,202168.624977,450508.212912
1030012900,202168.63161,450482.877105
1030012900,202172.179889,450460.136812
1030012900,202180.370498,450436.641535
1010020100,202045.347485,452894.016129
1010020100,202049.468573,452766.516363
1010020100,202053.589661,452639.016597
1010020100,202059.084445,452469.016909
1160013300,186425.08586,444692.329981
1160013300,186494.425743,444512.071874
1160013300,186517.92358,444463.828581
1160013300,186562.467164,444389.168654
1160013300,186619.599158,444305.152622
1160009500,186988.589979,443875.455488
1160009500,187032.246963,443859.194607
1160009500,187060.044477,443855.274143
1160009500,187280.791564,443827.076034
1160009500,187743.978516,443765.770187
1160008100,188686.210256,443620.539083
1160008100,188725.04837,443614.166542
1160008100,188775.515696,443596.392823
1160008100,188807.688227,443581.953693
1160008100,188834.929853,443565.271258
1160003700,189312.021755,442993.972588
1160003700,189320.931599,442987.886667
1160003700,189376.220273,442958.700412
1160003700,189444.241017,442931.440114
1160003700,189473.692158,442916.741823
1220023600,207446.447481,444310.500045
1220023600,207336.539166,444353.186664
1220023600,207226.63085,444395.873283
1220023600,207080.08643,444452.788775
1160008200,189318.896024,443003.809297
1160008200,189224.88692,443066.945585
1160008200,189160.173118,443149.778638
1160008200,188954.987487,443451.04546
1160008200,188914.489966,443508.681931
1160009600,188688.15332,443632.380726
1160009600,188483.462046,443665.969546
1160009600,187949.410372,443748.515575
1160009600,187745.615192,443777.658215
1160009600,187282.339098,443838.975798
1160011000,186992.518173,443886.79773
1160011000,186946.978682,443903.759787
1160011000,186926.449848,443914.649387
1160011000,186857.943175,443972.777785
1160011000,186842.739676,443988.273534
1140023300,185187.430306,447809.665252
1140023300,185298.521679,447569.016271
1140023300,185397.636544,447350.587708
1140017100,185397.72773,447350.395852
1140017100,185460.650934,447223.834307
1140017100,185572.957814,446998.847343
1140017100,185648.566022,446846.31258
1140003300,185798.137886,446408.247492
1140003300,185890.271642,446145.649367
1140003300,185982.405399,445883.051242
1140003300,186105.250408,445532.920408
1160016100,186105.304262,445532.773105
1160016100,186201.236397,445280.646295
1160016100,186297.168532,445028.519486
1160016100,186425.078046,444692.350407
1160010900,186619.599204,444305.152553
1160010900,186696.987933,444191.351136
1160010900,186730.403929,444135.543457
1160010900,186833.377123,443980.68161
1160010900,186849.76138,443963.982407
1200008000,193783.360254,442753.696526
1200008000,193903.107493,442772.159479
1200008000,194022.854731,442790.622432
1200008000,194182.517715,442815.239703
1220022800,206183.354286,444111.816004
1220022800,206452.343554,444210.740563
1220022800,206721.332822,444309.665122
1220022800,207079.985179,444441.564535
1220020200,208035.074105,444052.860268
1220020200,208398.372163,443901.918322
1220020200,208428.358352,443880.798682
1220020200,208460.513154,443857.385913
1220020200,208484.326034,443836.415203
1220020300,208597.076078,443671.627278
1220020300,208568.417501,443727.801084
1220020300,208548.268383,443769.202878
1220020300,208528.649236,443799.069601
1220020300,208508.243245,443824.144296
1220022100,208041.287642,444062.959692
1220022100,207831.61684,444150.97125
1220022100,207446.571211,444310.450401
1160003800,191062.348761,442178.164338
1160003800,190852.76073,442132.817733
1160003800,190779.498764,442123.597571
1160003800,190700.642396,442131.339493
1160003800,190558.817068,442164.115227
1160013400,186629.522216,444311.90043
1160013400,186572.590202,444395.62238
1160013400,186528.489308,444469.540309
1160013400,186505.440254,444516.86221
1160013400,186436.285803,444696.638263
1160016200,186436.293617,444696.617837
1160016200,186340.361482,444948.744647
1160016200,186244.429347,445200.871456
1160016200,186116.519833,445537.040535
1140003400,186116.573688,445536.893232
1140003400,186024.439931,445799.491358
1140003400,185932.306174,446062.089483
1140003400,185809.461165,446412.220317
1150012600,182952.360531,451374.427285
1150012600,183027.933221,451084.578838
1150012600,183053.607782,451005.419814
1150012600,183080.099691,450961.702752
1150012600,183113.666827,450922.424657
1150011800,183427.891707,450616.392512
1150011800,183507.001536,450539.564114
1150011800,183790.120496,450268.534337
1140039700,183790.065897,450268.587272
1140039700,183977.179334,450084.862523
1140039700,184034.444335,450010.659348
1140039700,184076.772148,449935.297441
1140039700,184175.220228,449741.936789
1140036300,184620.151846,448883.570538
1140036300,184710.939169,448712.796827
1140036300,184824.429162,448499.833601
1140030700,184824.433138,448499.826154
1140030700,184859.07916,448435.032929
1140030700,184976.556877,448215.549115
1140030700,185128.638895,447929.862681
1140030700,185187.488031,447809.543802
1200002800,191064.995551,442166.460408
1200002800,191196.710878,442197.541468
1200002800,191328.426206,442228.622528
1200002800,191504.046643,442270.063941
1200004000,191504.020638,442270.057865
1200004000,191784.666212,442334.964892
1200004000,192065.311786,442399.871918
1200004000,192439.505885,442486.41462
1200005800,192439.490573,442486.4111
1200005800,193239.102212,442669.138801
1200005800,193451.280054,442702.015377
1200007200,193451.283992,442702.015988
1200007200,193550.909382,442717.520539
1200007200,193650.534773,442733.025089
1200007200,193783.368626,442753.697823
1200005900,194182.150334,442815.194611
1200005900,194255.313034,442821.891413
1200005900,194292.642871,442820.010436
1200005900,194324.071189,442815.34859
1200005900,194373.783387,442802.742923
1200004700,195250.890885,442495.578322
1200004700,195777.681404,442432.031086
1200004700,195822.749661,442421.168598
1200003700,195821.917475,442421.434603
1200003700,195856.890564,442407.374505
1200003700,196088.218728,442292.001691
1200002500,196088.264062,442291.979318
1200002500,196197.227439,442238.776523
1200002500,196306.190816,442185.573727
1200002500,196451.475318,442114.636667
1200001900,196451.473161,442114.63772
1200001900,196516.108448,442083.046671
1200001900,196580.743735,442051.455621
1200001900,196666.924117,442009.334221
1200001500,196666.901734,442009.345219
1200001500,197092.15654,441799.303994
1200001500,197184.245499,441770.143691
1200001500,197250.971156,441761.031097
1200001500,197313.068424,441758.620766
1210010800,198375.815053,441895.686423
1210010800,198509.990425,441877.064237
1210010800,198641.001101,441851.135009
1210010800,198761.265223,441814.326879
1210009800,198761.077644,441814.387678
1210009800,199369.001056,441606.244579
1210009800,199473.214368,441580.561007
1210009800,199632.528584,441561.085448
1210009800,199704.408476,441560.605404
1210011100,200166.575389,441738.186454
1210011100,200302.906711,441821.034229
1210011100,200439.238033,441903.882004
1210011100,200621.013128,442014.345704
1210012500,200621.119589,442014.411932
1210012500,201074.108542,442302.821232
1210012500,201128.756393,442337.117764
1210012500,201162.06154,442352.380669
1210013500,201162.061577,442352.380686
1210013500,201223.11469,442380.360276
1210013500,201600.991269,442519.106857
1210014300,201601.203489,442519.189381
1210014300,201671.250881,442547.969986
1210014300,201734.481742,442565.021188
1210014300,201830.21616,442581.223396
1210014300,202104.835189,442628.423758
1210003500,202104.835189,442628.423758
1210003500,202231.848722,442650.297615
1210003500,202358.862254,442672.171472
1210003500,202528.21363,442701.336615
1220010300,203011.472262,442785.588607
1220010300,203264.404992,442830.165594
1220010300,203659.267743,442897.754599
1220010700,203659.288891,442897.758258
1220010700,203896.338145,442939.20751
1220010700,203958.027167,442955.486049
1220010700,203992.840536,442970.388347
1220010700,204019.330782,442983.313968
1220012500,204019.757207,442983.543796
1220012500,204137.865956,443053.495112
1220012500,204255.974706,443123.446428
1220012500,204413.453038,443216.71485
1220014300,204413.356008,443216.658601
1220014300,204560.405434,443300.077646
1220014300,204707.454861,443383.49669
1220014300,204903.520763,443494.722083
1220018500,204903.547025,443494.737069
1220018500,205111.270141,443613.963112
1220018500,205318.993257,443733.189155
1220018500,205595.957411,443892.157212
1220021300,205595.412733,443891.880451
1220021300,205637.836877,443910.784532
1220021300,206183.358011,444111.817375
1220023500,207075.741982,444441.602811
1220023500,207185.650297,444398.916192
1220023500,207295.558613,444356.229574
1220023500,207442.103033,444299.314082
1220022000,207441.979304,444299.363725
1220022000,207826.998591,444139.895485
1220022000,208036.643103,444051.894962
1220022700,207075.843232,444452.827051
1220022700,206806.853964,444353.902492
1220022700,206537.864696,444254.977932
1220022700,206179.212338,444123.07852
1220021200,206179.208613,444123.077149
1220021200,205633.315134,443921.90709
1220021200,205590.528523,443902.841495
1220018400,205589.983845,443902.564734
1220018400,205382.26073,443783.338691
1220018400,205174.537614,443664.112648
1220018400,204897.57346,443505.144591
1220014200,204897.599722,443505.159576
1220014200,204750.550295,443421.740532
1220014200,204603.500869,443338.321487
1220014200,204407.434967,443227.096094
1220012400,204407.337936,443227.039845
1220012400,204289.229187,443157.088529
1220012400,204171.120438,443087.137213
1220012400,204013.642105,442993.868791
1220010600,204014.068531,442994.09862
1220010600,203987.845208,442981.303241
1220010600,203954.114195,442966.864259
1220010600,203893.769188,442950.940379
1220010600,203657.22199,442909.578915
1220010200,203657.243138,442909.582574
1220010200,203262.351284,442841.988586
1220010200,203009.389476,442797.406475
1210015400,203009.389703,442797.406515
1210015400,202898.343767,442777.84014
1210015400,202787.29783,442758.273765
1210015400,202639.236581,442732.185265
1210015300,202639.28221,442732.193124
1210015300,202605.364315,442726.486271
1210015300,202571.446419,442720.779418
1210015300,202526.222558,442713.17028
1210003800,202526.222558,442713.17028
1210003800,202399.196536,442691.294299
1210003800,202272.170515,442669.418318
1210003800,202102.802486,442640.250343
1210014200,202102.802486,442640.250343
1210014200,201828.198595,442593.052583
1210014200,201731.912457,442576.757002
1210014200,201667.393023,442559.358316
1210014200,201596.642952,442530.288998
1210013400,201596.855172,442530.371523
1210013400,201218.540017,442391.463908
1210013400,201157.062176,442363.289673
1210012400,201157.062212,442363.289689
1210012400,201123.042887,442347.699494
1210012400,201067.69662,442312.964643
1210012400,200614.674799,442024.534416
1210011000,200614.781259,442024.600644
1210011000,200478.449937,441941.752869
1210011000,200342.118615,441858.905094
1210011000,200160.343519,441748.441394
1210009900,200160.415087,441748.484207
1210009900,200065.194972,441692.416689
1210009900,199965.008846,441642.040272
1210009900,199870.968723,441604.434031
1210009900,199790.392648,441581.501281
1210010900,198764.777147,441825.801477
1210010900,198643.929522,441862.788194
1210010900,198511.981808,441888.902878
1210010900,198377.464719,441907.57249
1200001600,198377.575474,441907.556064
1200001600,198342.512892,441913.091128
1200001600,198234.349833,441920.706077
1200001600,198097.258048,441923.105647
1200001600,198017.415975,441919.800722
1200002000,196672.193505,442020.115388
1200002000,196607.558218,442051.706438
1200002000,196542.922931,442083.297487
1200002000,196456.742549,442125.418887
1200002600,196456.740392,442125.41994
1200002600,196347.777016,442178.622736
1200002600,196238.813639,442231.825531
1200002600,196093.529137,442302.762592
1200003800,196093.574471,442302.74022
1200003800,195861.814451,442418.328418
1200003800,195826.393605,442432.568527
1200004800,195825.56142,442432.834532
1200004800,195779.813079,442443.860936
1200004800,195252.328037,442507.491952
1200006000,195252.380092,442507.485442
1200006000,194918.547402,442550.720524
1200006000,194865.92493,442560.120256
1200006000,194825.910439,442572.235426
1200006000,194776.065851,442593.743934
1200007900,194180.68913,442827.099563
1200007900,194060.941892,442808.63661
1200007900,193941.194653,442790.173657
1200007900,193781.531669,442765.556386
1200007100,193781.523297,442765.555089
1200007100,193681.897907,442750.050539
1200007100,193582.272517,442734.545988
1200007100,193449.438664,442713.873254
1200005700,193449.442602,442713.873866
1200005700,193236.84398,442680.932091
1200005700,192436.817241,442498.109531
1200003900,192436.801929,442498.106011
1200003900,192156.156354,442433.198984
1200003900,191875.51078,442368.291958
1200003900,191501.316681,442281.749256
1200002700,191501.290676,442281.74318
1200002700,191369.575348,442250.662121
1200002700,191237.86002,442219.581061
1200002700,191062.239583,442178.139648
1140011400,185809.477455,446412.173265
1140011400,185764.520151,446543.796271
1140011400,185719.562847,446675.419278
1140011400,185659.619775,446850.91662
1140017200,185659.317669,446851.64194
1140017200,185583.702001,447004.191753
1140017200,185471.391905,447229.185161
1140017200,185408.472972,447355.738115
1140023400,185408.564159,447355.546259
1140023400,185309.433164,447574.01037
1140023400,185198.325429,447814.694794
1140030800,185198.267704,447814.816245
1140030800,185139.328175,447935.319935
1140030800,184987.143105,448221.199952
1140030800,184869.660148,448440.693557
1140030800,184835.015288,448505.484607
1140036400,184835.019263,448505.47716
1140036400,184721.532096,448718.435083
1140036400,184630.747594,448889.203487
1140039800,184630.567445,448889.518928
1140039800,184545.616802,449028.333058
1140039800,184366.186523,449282.721825
1140039800,184295.63031,449383.18372
1140039800,184273.765617,449434.942753
1150011900,183798.41869,450277.202668
1150011900,183515.330862,450548.202643
1150011900,183436.251951,450625.001015
1150012700,183436.25206,450625.000909
1150012700,183232.676595,450822.715575
1150012700,183122.442634,450930.626488
1150012700,183089.856461,450968.756724
1150012700,183064.592554,451010.44733
1140011300,185648.263916,446847.0379
1140011300,185693.22122,446715.414893
1140011300,185738.178524,446583.791887
1140011300,185798.121596,446408.294545
1210015500,202641.318912,442720.367317
1210015500,202752.364849,442739.933692
1210015500,202863.410786,442759.500067
1210015500,203011.472035,442785.588567
1210015200,202528.21363,442701.336615
1210015200,202562.131526,442707.043468
1210015200,202596.049422,442712.750321
1210015200,202641.273283,442720.359459
1100017000,207069.5068,459688.41423
1100017000,207042.41839,459714.470028
1100017000,207022.063411,459731.343856
1100017000,206995.279416,459751.03602
1100017000,206964.302845,459770.716107
1100013700,207061.119819,459679.832303
1100013700,207119.584939,459621.780581
1100013700,207189.33211,459544.640222
1100013700,207220.022695,459505.178043
1100013700,207249.613842,459456.760054
1100009800,207705.402989,458001.614613
1100009800,207698.307225,458034.807513
1100009800,207629.969929,458322.396129
1100009800,207577.564908,458547.766045
1100009800,207570.63956,458573.311332
1100013800,207507.280405,458717.397017
1100013800,207474.559786,458791.533869
1100013800,207362.518985,459042.221231
1100013800,207350.910671,459075.086902
1100013800,207345.747136,459093.112698
1100019200,206654.76513,459910.327298
1100019200,206575.232304,459953.378908
1100019200,206552.567289,459968.771562
1100019200,206532.168038,459984.603605
1100019200,206506.509523,460009.348745
1100022000,206341.509765,460389.400223
1100022000,206313.897271,460463.537402
1100022000,206286.284777,460537.674581
1100022000,206249.468118,460636.524153
1100024400,206249.469783,460636.519678
1100024400,206199.952936,460769.792299
1100024400,206195.499044,460786.545897
1100024400,206191.390598,460803.867855
1100024400,206189.169558,460816.844629
1100026000,206186.895111,460906.775937
1100026000,206186.849365,460968.045625
1100026000,206183.710605,460990.131525
1100026000,206178.97265,461009.928791
1100026000,206171.777777,461026.484516
1100026800,206144.844414,461068.043964
1100026800,206075.032264,461166.134355
1100026800,206066.27512,461181.710607
1100026800,206058.983284,461199.099729
1100026800,206046.954994,461242.482475
1100027800,206047.023989,461242.208779
1100027800,206030.6824,461314.131108
1100027800,206014.34081,461386.053436
1100027800,205992.552024,461481.949875
1100029200,205992.53659,461482.016065
1100029200,205970.132512,461575.696092
1100029200,205947.728435,461669.376119
1100029200,205917.856332,461794.282822
1100030400,205917.866741,461794.238558
1100030400,205907.517152,461839.011393
1100030400,205897.167564,461883.784227
1100030400,205883.368112,461943.481339
1100030800,205882.887502,461944.815955
1100030800,205874.329328,461961.911207
1100030800,205786.193767,462081.196386
1100030800,205735.439956,462144.94585
1100031600,205735.598746,462144.737203
1100031600,205667.766464,462238.028863
1100031600,205644.005498,462266.431389
1100031600,205616.604198,462293.579962
1100031600,205595.301296,462308.661732
1100032000,205448.24806,462369.925113
1100032000,205227.47702,462396.409931
1100032000,205185.851725,462400.667472
1100032200,205185.889072,462400.663534
1100032200,204916.016639,462429.974715
1100032200,204661.489645,462455.477458
1100032200,204629.58667,462461.124505
